Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2023-09-01,3.320,3.330,3.340,3.350
2023-09-02,3.370,3.370,3.380,3.390
2023-09-03,3.390,3.390,3.380,3.380
2023-09-04,3.370,3.360,3.350,3.340
2023-09-05,3.300,3.300,3.320,3.290
2023-09-06,3.270,3.270,3.200,3.300
2023-09-07,3.330,3.350,3.380,3.410
2023-09-08,3.460,3.490,3.520,3.550
2023-09-09,3.600,3.640,3.670,3.700
2023-09-10,3.760,3.760,3.760,3.760
2023-09-11,3.760,3.750,3.740,3.720
2023-09-12,3.690,3.690,3.690,3.690
2023-09-13,3.700,3.700,3.700,3.700
2023-09-14,3.700,3.690,3.680,3.670
2023-09-15,3.640,3.620,3.600,3.580
2023-09-16,3.540,3.540,3.540,3.540
2023-09-17,3.540,3.520,3.480,3.470
2023-09-18,3.440,3.440,3.440,3.440
2023-09-19,3.440,3.470,3.500,3.540
2023-09-20,3.640,3.660,3.680,3.700
2023-09-21,3.740,3.740,3.750,3.750
2023-09-22,3.760,3.760,3.760,3.760
2023-09-23,3.740,3.740,3.740,3.740
2023-09-24,3.740,3.740,3.740,3.740
2023-09-25,3.740,3.740,3.580,3.580
2023-09-26,3.610,3.610,3.620,3.620
2023-09-27,3.620,3.620,3.620,3.620
2023-09-28,3.610,3.610,3.590,3.570
2023-09-29,3.530,3.510,3.490,3.470
2023-09-30,3.410,3.390,3.370,3.350
