Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-10-01,1.270,1.290,1.260,1.220
2025-10-02,1.170,1.110,1.060,1.020
2025-10-03,0.940,0.840,0.780,0.720
2025-10-04,0.630,0.580,0.540,0.470
2025-10-05,0.420,0.350,0.330,0.310
2025-10-06,0.290,0.280,0.270,0.260
2025-10-07,0.250,0.250,0.240,0.240
2025-10-08,0.230,0.230,0.220,0.220
2025-10-09,0.430,0.520,0.610,0.720
2025-10-10,0.840,0.900,0.970,1.040
2025-10-11,1.110,1.120,1.130,1.140
2025-10-12,1.170,1.200,1.250,1.290
2025-10-13,1.400,1.500,1.590,1.680
2025-10-14,1.800,1.830,1.860,1.880
2025-10-15,1.840,1.800,1.750,1.700
2025-10-16,1.610,1.600,1.590,1.590
2025-10-17,1.690,1.780,1.850,1.940
2025-10-18,2.050,2.300,2.580,2.700
2025-10-19,2.550,2.430,2.310,2.170
2025-10-20,2.300,2.340,2.370,2.400
2025-10-21,2.450,2.400,2.340,2.280
2025-10-22,2.180,2.430,2.670,2.940
2025-10-23,2.650,2.550,2.450,2.350
2025-10-24,2.180,2.150,2.110,2.090
2025-10-25,2.170,2.230,2.250,2.270
2025-10-26,2.340,2.380,2.420,2.450
2025-10-27,2.480,2.530,2.570,2.610
2025-10-28,2.650,2.680,2.710,2.730
2025-10-29,2.850,2.970,3.080,3.190
2025-10-30,3.570,3.780,3.970,4.150
2025-10-31,4.350,4.450,4.490,4.520
