Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-11-01,4.550,4.700,4.840,4.970
2025-11-02,5.070,5.160,5.230,5.240
2025-11-03,5.340,5.250,5.180,5.120
2025-11-04,5.030,4.970,4.930,4.900
2025-11-05,4.860,5.140,5.360,5.550
2025-11-06,5.860,6.030,6.160,6.280
2025-11-07,6.520,6.630,6.680,6.730
2025-11-08,6.870,6.920,6.970,7.000
2025-11-09,7.040,7.060,7.080,7.100
2025-11-10,7.170,7.230,7.280,7.330
2025-11-11,7.430,7.460,7.490,7.520
2025-11-12,7.610,7.610,7.620,7.620
2025-11-13,7.630,7.630,7.630,7.630
2025-11-14,7.630,7.590,7.560,7.530
2025-11-15,7.490,7.680,7.860,8.050
2025-11-16,8.200,8.340,8.400,8.450
2025-11-17,8.540,8.580,8.610,8.630
2025-11-18,8.680,8.700,8.710,8.720
2025-11-19,8.740,8.740,8.750,8.760
2025-11-20,8.770,8.770,8.770,8.770
2025-11-21,8.770,8.770,8.780,8.790
2025-11-22,8.800,8.800,8.800,8.800
2025-11-23,8.810,8.820,8.830,8.840
2025-11-24,8.870,8.880,8.890,8.900
2025-11-25,8.920,8.960,8.970,8.980
2025-11-26,9.010,9.020,9.040,9.060
2025-11-27,9.080,9.150,9.210,9.260
2025-11-28,9.330,9.350,9.380,9.400
2025-11-29,9.420,9.500,9.570,9.630
2025-11-30,9.740,9.800,9.820,9.850
