Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2023-12-01,12.050,12.500,12.600,12.800
2023-12-02,12.900,12.930,12.950,12.980
2023-12-04,12.800,12.750,12.700,12.650
2023-12-05,12.600,12.560,12.530,12.500
2023-12-06,12.440,12.350,12.300,12.250
2023-12-07,12.150,12.300,12.400,12.500
2023-12-09,12.960,13.050,13.200,13.300
2023-12-11,13.350,13.400,13.450,13.500
2023-12-12,13.530,13.580,13.630,13.660
2023-12-13,13.700,13.800,13.900,14.050
2023-12-14,14.150,14.400,14.800,14.950
2023-12-15,15.050,15.080,15.120,15.150
2023-12-16,15.200,15.300,15.400,15.500
2023-12-18,15.600,15.650,15.700,15.750
2023-12-19,15.800,15.830,15.850,15.960
2023-12-20,16.050,16.070,16.100,16.120
2023-12-21,16.140,16.150,16.160,16.170
2023-12-22,16.180,16.180,16.180,16.180
2023-12-23,16.180,0.000,0.000,0.000
