Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-06-01,10.100,10.070,10.030,10.000
2025-06-02,9.950,9.890,9.840,9.790
2025-06-03,9.730,9.400,9.000,8.500
2025-06-04,8.190,8.090,8.010,7.860
2025-06-05,7.600,7.500,7.400,7.320
2025-06-06,7.060,6.940,6.800,6.750
2025-06-07,6.540,6.480,6.540,6.620
2025-06-08,7.220,7.460,7.560,7.680
2025-06-09,7.950,8.150,8.200,8.230
2025-06-10,8.330,8.360,8.400,8.430
2025-06-11,8.470,8.530,8.540,8.560
2025-06-12,8.580,8.570,8.580,8.580
2025-06-13,8.520,8.490,8.480,8.430
2025-06-14,8.310,8.260,8.200,8.140
2025-06-15,8.000,7.910,7.840,7.790
2025-06-16,7.640,7.600,7.550,7.530
2025-06-17,7.500,7.530,7.570,7.590
2025-06-18,7.590,7.580,7.570,7.560
2025-06-19,7.480,7.760,7.440,7.420
2025-06-20,7.410,7.420,7.430,7.430
2025-06-21,7.410,7.420,7.430,7.440
2025-06-22,7.460,7.470,7.480,7.510
2025-06-23,7.570,7.560,7.560,7.560
2025-06-24,7.550,7.450,7.370,7.300
2025-06-25,7.240,7.200,7.150,7.090
2025-06-26,6.940,6.880,6.830,6.790
2025-06-27,6.600,6.570,6.540,6.510
2025-06-28,6.490,6.510,6.560,6.520
2025-06-29,6.690,6.770,6.860,6.920
2025-06-30,7.060,7.080,7.100,7.120
