Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2024-08-01,9.190,9.170,9.140,9.120
2024-08-02,9.090,9.070,9.040,9.020
2024-08-03,8.980,8.960,8.930,8.910
2024-08-04,8.890,8.870,8.850,8.820
2024-08-05,8.800,8.730,8.700,8.640
2024-08-06,8.610,8.580,8.560,8.530
2024-08-07,8.500,8.470,8.450,8.410
2024-08-08,8.380,8.360,8.330,8.300
2024-08-09,8.270,8.240,8.200,8.170
2024-08-10,8.140,8.120,8.100,8.080
2024-08-11,8.050,8.030,8.000,7.980
2024-08-12,7.960,7.940,7.920,7.900
2024-08-13,7.880,7.880,7.880,7.880
2024-08-14,7.860,7.850,7.850,7.850
2024-08-15,7.840,7.820,7.800,7.780
2024-08-16,7.760,7.740,7.710,7.670
2024-08-17,7.650,7.630,7.610,7.580
2024-08-18,7.560,7.570,7.570,7.570
2024-08-19,7.550,7.520,7.500,7.490
2024-08-20,7.470,7.430,7.410,7.400
2024-08-21,7.380,7.360,7.330,7.310
2024-08-22,7.290,7.270,7.250,7.230
2024-08-23,7.200,7.180,7.160,7.140
2024-08-24,7.120,7.120,7.120,7.120
2024-08-25,7.100,7.080,7.060,7.040
2024-08-26,7.050,7.050,7.050,7.050
2024-08-27,7.070,7.090,7.090,7.090
2024-08-28,7.100,7.100,7.100,7.100
2024-08-29,7.080,7.060,7.050,7.030
2024-08-30,7.000,0.000,0.000,0.000
