Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-07-01,7.200,7.230,7.260,7.300
2025-07-02,7.370,7.380,7.390,7.400
2025-07-03,7.410,7.400,7.380,7.360
2025-07-04,7.310,7.300,7.290,7.280
2025-07-05,7.250,7.230,7.180,7.080
2025-07-06,6.890,6.750,6.540,6.370
2025-07-07,6.200,6.000,5.960,5.600
2025-07-08,5.430,5.280,5.030,4.870
2025-07-09,4.610,4.520,4.400,4.290
2025-07-10,4.090,3.900,3.770,3.730
2025-07-11,3.550,3.490,3.420,3.350
2025-07-12,3.270,3.220,3.170,3.120
2025-07-13,3.030,2.910,2.790,2.670
2025-07-14,2.560,2.460,2.440,2.430
2025-07-15,2.420,2.450,2.480,2.500
2025-07-16,2.530,2.510,2.480,2.460
2025-07-17,2.400,2.360,2.330,2.310
2025-07-18,2.290,2.290,2.280,2.280
2025-07-19,2.270,2.270,2.260,2.260
2025-07-20,2.250,2.240,2.240,2.240
2025-07-21,2.230,2.220,2.210,2.200
2025-07-22,2.190,2.190,2.180,2.170
2025-07-23,2.160,2.150,2.150,2.140
2025-07-24,2.100,2.080,2.070,2.060
2025-07-25,2.040,1.900,1.850,1.760
2025-07-26,1.690,1.700,1.700,1.690
2025-07-27,1.680,1.680,1.690,1.690
2025-07-28,1.770,1.830,1.900,1.960
2025-07-29,2.490,2.530,2.590,2.630
2025-07-30,2.680,2.670,2.650,2.630
2025-07-31,2.600,2.570,2.560,2.550
