Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2026-03-01,10.040,10.030,10.020,10.020
2026-03-02,9.960,9.950,9.940,9.930
2026-03-03,9.900,9.870,9.840,9.820
2026-03-04,9.800,9.590,9.540,9.480
2026-03-05,9.350,9.290,9.260,9.130
2026-03-06,9.040,8.990,8.950,8.910
2026-03-07,8.750,8.720,8.680,8.610
2026-03-08,8.480,8.410,8.380,8.320
2026-03-09,8.200,8.160,8.110,8.080
2026-03-10,7.970,7.960,7.990,8.020
2026-03-11,8.080,8.110,8.150,8.220
2026-03-12,8.280,8.300,8.340,8.350
2026-03-13,8.400,8.420,8.420,8.460
2026-03-14,8.490,8.500,8.520,8.530
2026-03-15,8.540,8.550,8.550,8.550
2026-03-16,8.560,8.560,8.570,8.570
2026-03-17,8.580,8.570,8.590,8.600
2026-03-18,8.610,8.610,8.620,8.630
2026-03-19,8.660,8.670,8.660,8.660
2026-03-20,8.650,8.650,8.640,8.640
2026-03-21,8.620,8.600,8.590,8.570
2026-03-22,8.500,8.480,8.470,8.460
2026-03-23,8.400,8.390,8.380,8.370
2026-03-24,8.340,8.350,8.340,8.330
2026-03-25,8.250,8.230,8.200,8.090
2026-03-26,8.060,8.020,7.970,7.940
2026-03-27,7.820,7.800,7.780,7.700
2026-03-28,7.620,7.580,7.550,7.530
2026-03-29,7.500,7.480,7.450,7.400
2026-03-30,7.210,7.180,7.140,7.110
2026-03-31,7.090,7.070,7.070,7.070
