Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-05-01,7.010,6.980,6.960,6.940
2025-05-02,6.890,6.890,6.870,6.870
2025-05-03,6.840,6.820,6.820,6.800
2025-05-04,6.830,6.830,6.830,6.830
2025-05-05,6.890,6.920,6.940,6.970
2025-05-06,7.010,7.010,7.030,7.030
2025-05-07,7.090,7.090,7.090,7.090
2025-05-08,7.120,7.110,7.080,7.060
2025-05-09,7.020,7.030,7.030,7.040
2025-05-10,7.060,7.050,7.040,7.030
2025-05-11,7.010,6.980,6.990,6.940
2025-05-12,6.990,6.990,6.980,6.980
2025-05-13,7.030,7.070,7.100,7.140
2025-05-14,7.320,7.340,7.360,7.380
2025-05-15,7.490,7.540,7.580,7.620
2025-05-16,7.880,7.880,7.880,7.880
2025-05-17,7.840,7.820,7.820,7.820
2025-05-18,7.800,7.800,7.800,7.800
2025-05-19,7.770,7.790,7.810,7.830
2025-05-20,7.910,7.930,7.960,7.990
2025-05-21,8.050,8.060,8.080,8.090
2025-05-22,8.140,8.140,8.140,8.140
2025-05-23,8.100,8.120,8.120,8.140
2025-05-24,8.180,8.180,8.190,8.190
2025-05-25,8.230,8.240,8.260,8.280
2025-05-26,8.350,8.350,8.370,8.370
2025-05-27,8.410,8.380,8.370,8.350
2025-05-28,8.310,8.310,8.310,8.310
2025-05-29,8.330,8.340,8.360,8.360
2025-05-30,8.400,8.400,8.400,8.400
2025-05-31,8.460,8.430,8.400,8.380
