Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2024-05-01,6.410,6.430,6.450,6.470
2024-05-02,6.580,6.600,6.620,6.640
2024-05-03,6.690,6.690,6.660,6.660
2024-05-04,6.590,6.560,6.530,6.500
2024-05-05,6.420,6.400,6.380,6.350
2024-05-06,6.240,6.220,6.200,6.180
2024-05-07,6.090,6.110,6.130,6.150
2024-05-08,6.230,6.260,6.290,6.320
2024-05-09,6.440,6.440,6.470,6.470
2024-05-10,6.560,6.560,6.560,6.560
2024-05-11,6.630,6.630,6.650,6.690
2024-05-12,6.760,6.780,6.800,6.820
2024-05-13,6.910,6.930,6.960,6.990
2024-05-14,7.100,7.100,7.100,7.100
2024-05-15,7.140,7.170,7.200,7.230
2024-05-16,7.320,7.320,7.320,7.320
2024-05-17,7.350,7.370,7.390,7.410
2024-05-18,7.480,7.480,7.460,7.460
2024-05-19,7.500,7.520,7.540,7.560
2024-05-20,7.680,7.660,7.640,7.620
2024-05-21,7.510,7.510,7.500,7.500
2024-05-22,7.480,7.460,7.440,7.420
2024-05-23,7.360,7.350,7.340,7.340
2024-05-24,7.280,7.300,7.320,7.340
2024-05-25,7.400,7.400,7.410,7.410
2024-05-26,7.380,7.370,7.360,7.350
2024-05-27,7.330,7.300,7.280,7.260
2024-05-28,7.190,7.190,7.180,7.170
2024-05-29,7.100,7.080,7.060,7.040
2024-05-30,6.980,7.020,7.030,7.030
2024-05-31,7.050,7.050,7.070,7.090
