Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2024-09-01,2.630,2.660,2.690,2.720
2024-09-02,2.840,2.860,2.860,2.890
2024-09-03,2.930,2.910,2.890,2.860
2024-09-04,2.780,2.760,2.730,2.710
2024-09-05,2.640,2.590,2.550,2.510
2024-09-06,2.390,2.380,2.350,2.310
2024-09-07,2.220,2.220,2.210,2.210
2024-09-08,2.220,2.220,2.220,2.220
2024-09-09,2.190,2.190,2.180,2.170
2024-09-10,2.150,2.140,2.130,2.110
2024-09-11,2.080,2.080,2.080,2.080
2024-09-12,2.110,2.130,2.130,2.150
2024-09-13,2.170,2.190,2.180,2.200
2024-09-14,2.250,2.260,2.280,2.300
2024-09-15,2.340,2.360,2.370,2.390
2024-09-16,2.460,2.480,2.500,2.520
2024-09-17,2.570,2.570,2.570,2.570
2024-09-18,2.540,2.510,2.490,2.460
2024-09-19,2.410,2.410,2.380,2.380
2024-09-20,2.340,2.340,2.320,2.300
2024-09-21,2.280,2.250,2.210,2.180
2024-09-22,2.090,2.060,2.030,1.990
2024-09-23,1.900,1.930,1.960,1.990
2024-09-24,2.060,2.060,2.060,2.060
2024-09-25,2.040,2.030,2.020,2.020
2024-09-26,1.980,2.010,2.040,2.080
2024-09-27,2.100,2.100,2.120,2.140
2024-09-28,2.180,2.200,2.220,2.240
2024-09-29,2.290,2.310,2.340,2.370
2024-09-30,2.470,2.470,2.490,2.490
