Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2026-01-01,2.320,2.300,2.280,2.270
2026-01-02,2.250,2.230,2.210,2.190
2026-01-03,2.140,2.120,2.120,2.140
2026-01-04,2.160,2.180,2.190,2.210
2026-01-05,2.230,2.240,2.260,2.280
2026-01-06,2.340,2.340,2.360,2.370
2026-01-07,2.410,2.400,2.390,2.370
2026-01-08,2.330,2.360,2.390,2.420
2026-01-09,2.630,2.650,2.670,2.690
2026-01-10,2.820,2.830,2.860,2.880
2026-01-11,2.960,2.990,3.010,3.030
2026-01-12,3.120,3.150,3.170,3.190
2026-01-13,3.290,3.330,3.360,3.390
2026-01-14,3.520,3.550,3.590,3.620
2026-01-15,3.840,3.870,3.900,3.930
2026-01-16,4.080,4.100,4.120,4.140
2026-01-17,4.250,4.270,4.290,4.310
2026-01-18,4.470,4.490,4.520,4.540
2026-01-19,4.710,4.740,4.770,4.800
2026-01-20,4.940,4.980,5.020,5.040
2026-01-21,5.190,5.220,5.250,5.280
2026-01-22,5.420,5.440,5.460,5.480
2026-01-23,5.570,5.590,5.610,5.630
2026-01-24,5.740,5.760,5.790,5.820
2026-01-25,5.950,5.970,5.990,6.030
2026-01-26,6.110,6.080,6.050,6.010
2026-01-27,5.890,5.870,5.850,5.830
2026-01-28,5.710,5.690,5.680,5.700
2026-01-29,5.740,5.750,5.750,5.760
2026-01-30,5.750,5.740,5.730,5.690
2026-01-31,5.530,5.510,5.490,5.460
