Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2026-02-01,5.350,5.380,5.420,5.450
2026-02-02,5.490,5.500,5.520,5.540
2026-02-03,5.700,5.720,5.740,5.780
2026-02-04,5.950,5.980,6.010,6.050
2026-02-05,6.120,6.140,6.160,6.150
2026-02-06,6.150,6.140,6.140,6.150
2026-02-07,6.130,6.130,6.120,6.120
2026-02-08,6.100,6.100,6.110,6.130
2026-02-09,6.160,6.160,6.150,6.140
2026-02-10,6.110,6.100,6.080,6.060
2026-02-11,6.010,6.010,5.990,5.960
2026-02-12,5.830,5.810,5.800,5.790
2026-02-13,5.750,5.740,5.720,5.750
2026-02-14,5.870,5.880,5.900,5.900
2026-02-15,5.810,5.780,5.750,5.730
2026-02-16,5.580,5.560,5.540,5.520
2026-02-17,5.400,5.370,5.340,5.310
2026-02-18,5.190,5.150,5.120,5.110
2026-02-19,5.080,5.080,5.090,5.090
2026-02-20,5.110,5.120,5.110,5.110
2026-02-21,5.090,5.090,5.080,5.080
2026-02-22,5.070,5.070,5.070,5.070
2026-02-23,5.050,5.040,5.040,5.060
2026-02-24,5.080,5.070,5.070,5.080
2026-02-25,5.110,5.120,5.130,5.140
2026-02-26,5.170,5.190,5.210,5.240
2026-02-27,5.450,5.470,5.490,5.490
2026-02-28,5.440,5.430,5.430,5.400
