Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2023-09-01,3.850,3.830,3.790,3.750
2023-09-02,3.650,3.630,3.610,3.580
2023-09-03,3.550,3.550,3.550,3.550
2023-09-04,3.500,3.470,3.440,3.410
2023-09-05,3.250,3.200,3.180,3.140
2023-09-06,3.050,3.020,2.980,2.950
2023-09-07,2.850,2.800,2.770,2.740
2023-09-08,2.600,2.570,2.540,2.500
2023-09-09,2.450,2.400,2.380,2.350
2023-09-10,2.250,2.230,2.190,2.150
2023-09-11,2.100,2.130,2.160,2.180
2023-09-12,2.290,2.290,2.290,2.290
2023-09-13,2.240,2.200,2.180,2.150
2023-09-14,2.020,2.020,1.990,1.990
2023-09-15,1.940,1.940,1.950,1.950
2023-09-16,1.980,2.050,2.100,2.150
2023-09-17,2.250,2.260,2.280,2.300
2023-09-18,2.350,2.330,2.300,2.280
2023-09-19,2.200,2.180,2.150,2.130
2023-09-20,2.090,2.110,2.130,2.150
2023-09-21,2.200,2.230,2.260,2.280
2023-09-22,2.410,2.430,2.450,2.470
2023-09-23,2.500,2.480,2.460,2.440
2023-09-24,2.380,2.360,2.340,2.300
2023-09-25,2.220,2.220,2.200,2.200
2023-09-26,2.230,2.230,2.230,2.230
2023-09-27,2.200,2.180,2.150,2.130
2023-09-28,2.030,1.980,1.950,1.930
2023-09-29,1.850,1.840,1.820,1.800
2023-09-30,1.780,1.780,1.780,1.780
