Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-02-01,2.300,2.350,2.400,2.450
2025-02-02,2.610,2.630,2.650,2.670
2025-02-03,2.860,2.860,2.850,2.860
2025-02-04,2.810,2.810,2.810,2.810
2025-02-05,2.860,2.890,2.930,2.970
2025-02-06,3.110,3.130,3.150,3.150
2025-02-07,3.200,3.210,3.230,3.250
2025-02-08,3.290,3.270,3.240,3.210
2025-02-09,3.140,3.120,3.100,3.080
2025-02-10,2.970,2.940,2.900,2.860
2025-02-11,2.790,2.800,2.800,2.820
2025-02-12,2.930,2.980,3.040,3.090
2025-02-13,3.430,3.460,3.490,3.510
2025-02-14,3.660,3.660,3.640,3.640
2025-02-15,3.560,3.570,3.580,3.580
2025-02-16,3.600,3.600,3.600,3.600
2025-02-17,3.680,3.680,3.690,3.690
2025-02-18,3.720,3.690,3.670,3.620
2025-02-19,3.530,3.560,3.590,3.630
2025-02-20,3.710,3.750,3.780,3.810
2025-02-21,4.020,4.030,4.030,4.040
2025-02-22,4.100,4.150,4.200,4.250
2025-02-23,4.540,4.600,4.660,4.730
2025-02-24,5.230,5.260,5.290,5.340
2025-02-25,5.490,5.510,5.530,5.550
2025-02-26,5.650,5.690,5.750,5.780
2025-02-27,5.900,5.930,5.960,5.990
2025-02-28,6.100,6.140,6.170,6.190
