Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2024-10-01,2.550,2.610,2.470,2.440
2024-10-02,2.340,2.300,2.270,2.230
2024-10-03,2.090,2.050,2.010,1.970
2024-10-04,1.910,1.890,1.870,1.850
2024-10-05,1.800,1.800,1.810,1.810
2024-10-06,1.820,1.820,1.820,1.820
2024-10-07,1.840,1.850,1.870,1.870
2024-10-08,1.880,1.880,1.880,1.880
2024-10-09,1.860,1.880,1.900,1.920
2024-10-10,1.970,1.970,1.990,1.990
2024-10-11,2.040,2.040,2.030,2.010
2024-10-12,1.980,1.970,1.950,1.930
2024-10-13,1.890,1.880,1.870,1.870
2024-10-14,1.850,1.840,1.830,1.820
2024-10-15,1.790,1.790,1.790,1.790
2024-10-16,1.770,1.770,1.760,1.760
2024-10-17,1.740,1.750,1.770,1.780
2024-10-18,1.800,1.800,1.810,1.820
2024-10-19,1.840,1.860,1.880,1.900
2024-10-20,1.950,1.970,1.990,2.020
2024-10-21,2.100,2.100,2.120,2.140
2024-10-22,2.170,2.160,2.150,2.150
2024-10-23,2.110,2.080,2.040,1.990
2024-10-24,1.860,1.840,1.820,1.800
2024-10-25,1.740,1.740,1.740,1.740
2024-10-26,1.760,1.770,1.780,1.790
2024-10-27,1.800,1.800,1.810,1.810
2024-10-28,1.750,1.750,1.730,1.710
2024-10-29,1.640,1.660,1.660,1.680
2024-10-30,1.710,1.730,1.750,1.770
2024-10-31,1.850,1.880,1.910,1.940
