Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-06-01,8.340,8.320,8.300,8.280
2025-06-02,8.210,8.180,8.160,8.140
2025-06-03,8.090,8.090,8.080,8.080
2025-06-04,8.060,8.050,8.050,8.040
2025-06-05,8.010,8.010,8.010,8.010
2025-06-06,8.050,8.070,8.090,8.110
2025-06-07,8.140,8.140,8.160,8.160
2025-06-08,8.190,8.200,8.200,8.210
2025-06-09,8.260,8.260,8.260,8.260
2025-06-10,8.300,8.320,8.340,8.360
2025-06-11,8.410,8.410,8.420,8.420
2025-06-12,8.460,8.450,8.440,8.450
2025-06-13,8.480,8.460,8.450,8.430
2025-06-14,8.390,8.380,8.370,8.370
2025-06-15,8.350,8.360,8.360,8.350
2025-06-16,8.380,8.380,8.390,8.390
2025-06-17,8.430,8.420,8.400,8.400
2025-06-18,8.390,8.390,8.390,8.390
2025-06-19,8.360,8.370,8.370,8.380
2025-06-20,8.370,8.370,8.370,8.370
2025-06-21,8.380,8.350,8.340,8.320
2025-06-22,8.260,8.240,8.220,8.200
2025-06-23,8.180,8.180,8.180,8.180
2025-06-24,8.190,8.180,8.170,8.170
2025-06-25,8.140,8.140,8.150,8.150
2025-06-26,8.130,8.120,8.100,8.080
2025-06-27,8.140,8.130,8.110,8.090
2025-06-28,8.040,8.040,8.020,8.020
2025-06-29,7.990,7.970,7.960,7.950
2025-06-30,7.900,7.860,7.830,7.790
