Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2023-02-01,34.6,23.6,74.3,0.0
2023-02-02,34,24,83.5,0.0
2023-02-03,34,23.2,85.1,0.0
2023-02-04,29.4,23.2,86.3,0.0
2023-02-05,26.2,23.8,93.7,0.0
2023-02-06,29.6,22.2,93.2,2.6
2023-02-07,31.2,23.6,90.3,8.0
2023-02-08,30.8,23,90.1,6.6
2023-02-09,32,23,84.3,35.8
2023-02-10,27.6,22.8,95.8,8.8
2023-02-11,31.4,23.4,91.8,1.2
2023-02-12,29.2,23.8,89.1,26.3
2023-02-13,32.8,22.8,87.8,0.5
2023-02-14,32.2,23.4,91.4,34.8
2023-02-15,32.2,23,91.9,8.8
2023-02-16,29.2,23.6,89.3,0.5
2023-02-17,34.2,22.6,85.4,0.0
2023-02-18,32,24.2,86.9,3.7
2023-02-19,32.6,24,85.1,0.0
2023-02-20,31.8,23,89.4,3.5
2023-02-21,31.6,22.8,90.1,0.3
2023-02-22,33.6,22.8,84.8,32.6
2023-02-23,31.2,22.6,91.8,2.8
2023-02-24,32.8,23,S/D,0.0
2023-02-25,35.2,23.8,83.6,24.0
2023-02-26,31.2,23.6,86.4,0.4
2023-02-27,30.8,23,90.0,0.0
2023-02-28,30.4,22.8,95.8,5.5
2023-03-01,32,23.8,96.9,10.1
