Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2019-03-01,29.8,24,89.3,16.3
2019-03-02,32.8,23.4,81.0,0.0
2019-03-03,32.8,23.8,79.6,0.0
2019-03-04,34.6,23.4,75.4,0.0
2019-03-05,35.6,25.4,74.3,0.0
2019-03-06,34.4,24.4,74.8,26.0
2019-03-07,29.4,23,87.9,0.7
2019-03-08,34.6,23.4,80.0,13.5
2019-03-09,34.4,24,78.2,72.6
2019-03-10,31.6,23.4,85.0,2.0
2019-03-11,33,22.8,80.7,0.0
2019-03-12,33,24,80.9,0.0
2019-03-13,33.2,23.6,77.9,8.6
2019-03-14,33,23.8,80.3,29.2
2019-03-15,31.4,22.6,85.4,0.0
2019-03-16,29,23,88.8,0.0
2019-03-17,32.6,23.8,79.3,0.0
2019-03-18,30.4,24,85.8,4.8
2019-03-19,32.6,23.6,87.2,24.7
2019-03-20,30.4,23,84.0,0.0
2019-03-21,33.6,23.8,82.3,4.2
2019-03-22,32.8,23.8,83.0,71.6
2019-03-23,30.8,22.6,86.6,1.1
2019-03-24,30.6,23,86.7,0.0
2019-03-25,33.6,23.8,76.5,0.0
2019-03-26,35,24,77.8,0.0
2019-03-27,31,24.2,84.0,35.2
2019-03-28,28,22.8,89.0,1.0
2019-03-29,33,23,79.4,0.0
2019-03-30,32.8,23.4,79.8,9.4
2019-03-31,31.8,23.2,81.2,1.3
2019-04-01,33.6,23.8,77.8,0.2
