Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2017-02-01,33.2,22.4,91.6,0.0
2017-02-02,32,23,97.5,0.0
2017-02-03,32.2,23,94.4,10.0
2017-02-04,29,22.2,91.3,0.6
2017-02-05,33.3,23,78.3,23.2
2017-02-06,33.2,22,89.7,2.0
2017-02-07,33,21.6,83.5,0.0
2017-02-08,33.2,23,87.0,5.7
2017-02-09,32,23.2,90.1,27.3
2017-02-10,34.1,23,84.9,0.0
2017-02-11,36.2,23.2,72.4,0.0
2017-02-12,35,23.4,70.3,0.0
2017-02-13,35.4,23.2,66.9,0.0
2017-02-14,31.2,23,86.9,0.5
2017-02-15,S/D,22.4,S/D,S/D
2017-02-16,34.4,23,83.5,22.5
2017-02-17,33.4,23.2,81.8,22.7
2017-02-18,31.4,22.2,90.9,0.0
2017-02-19,33.2,22,78.8,0.0
2017-02-20,34.4,23,84.7,0.0
2017-02-21,34.2,23.2,80.3,0.0
2017-02-22,33,23,90.6,0.0
2017-02-23,32,22,83.4,0.3
2017-02-24,30,22.4,91.2,3.5
2017-02-25,31.2,22,87.7,3.6
2017-02-26,31,22.4,83.5,1.6
2017-02-27,32.6,21.8,87.8,0.0
2017-02-28,34.8,22.8,81.5,0.0
