Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2020-11-01,28.4,22,86.5,0.0
2020-11-02,33.8,22.8,78.3,0.0
2020-11-03,36,24,70.3,0.0
2020-11-04,34.2,24.2,77.7,0.0
2020-11-05,35,23.2,81.6,0.0
2020-11-06,34.4,23.6,86.9,0.0
2020-11-07,34.6,23.2,80.9,0.0
2020-11-08,30.6,23.6,86.3,5.7
2020-11-09,31.8,23.6,89.5,0.0
2020-11-10,32.2,24,87.5,0.5
2020-11-11,34.2,24.2,77.1,91.0
2020-11-12,30.2,22.6,84.6,20.6
2020-11-13,33.6,24,70.2,0.0
2020-11-14,34.4,23,72.8,0.0
2020-11-15,34.8,23.4,85.5,20.3
2020-11-16,30.8,23.4,83.8,0.6
2020-11-17,33.6,22.8,76.5,0.0
2020-11-18,35.2,23.2,77.9,33.0
2020-11-19,33.4,23.6,87.8,35.9
2020-11-20,30.2,22.4,85.7,3.3
2020-11-21,31.4,20,85.1,0.0
2020-11-22,35,22.8,78.9,16.8
2020-11-23,31.6,22.6,86.6,21.5
2020-11-24,34.4,21.8,79.0,0.0
2020-11-25,34.8,23.8,76.2,0.0
2020-11-26,31.6,23.8,81.8,0.6
2020-11-27,28,24,91.4,4.3
2020-11-28,33,23,85.0,72.5
2020-11-29,27.6,23,91.1,7.8
2020-11-30,32.4,23.4,84.0,0.0
