Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2018-12-01,31,24,85.0,0.2
2018-12-02,35,24.2,74.7,0.0
2018-12-03,35.2,25.2,77.1,1.7
2018-12-04,34.2,24.6,79.6,0.0
2018-12-05,35.6,25,75.8,0.0
2018-12-06,31.6,24.8,85.3,8.5
2018-12-07,31.6,23.2,83.9,1.3
2018-12-08,28.2,23.2,89.3,39.3
2018-12-09,30.8,23.6,84.4,0.6
2018-12-10,33.8,24.2,82.7,48.7
2018-12-11,31.6,23,85.8,23.5
2018-12-12,31.4,23,85.0,33.2
2018-12-13,28.4,23.2,89.3,2.2
2018-12-14,29.4,23,88.0,0.5
2018-12-15,31.8,23.2,82.3,7.8
2018-12-16,32.2,23,82.2,11.8
2018-12-17,30,23,85.1,6.6
2018-12-18,26.8,22.8,88.1,12.2
2018-12-19,30.6,23.4,83.9,2.2
2018-12-20,28.8,23,90.2,14.7
2018-12-21,29.6,23.2,85.3,0.5
2018-12-22,27.4,23.4,92.2,0.2
2018-12-23,32.8,24.2,82.4,5.7
2018-12-24,30.6,23,86.9,6.2
2018-12-25,30.4,23,84.8,0.2
2018-12-26,31.2,23.2,86.8,7.5
2018-12-27,32,23.2,86.2,8.0
2018-12-28,29.4,23.2,89.1,7.2
2018-12-29,29.8,23.4,85.7,12.2
2018-12-30,32.4,23.2,83.7,2.0
2018-12-31,34.6,23.6,78.0,0.2
2019-01-01,35.2,24,75.4,S/D
