Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2017-07-01,33,23.6,78.3,16.5
2017-07-02,28.4,22.6,88.8,25.5
2017-07-03,30,21.2,85.6,2.0
2017-07-04,29.4,21.6,86.8,0.0
2017-07-05,30.2,21.2,82.5,0.0
2017-07-06,27,22,94.2,17.0
2017-07-07,30.4,21,92.0,1.0
2017-07-08,33,21.8,80.9,0.0
2017-07-09,33.6,23.2,74.7,0.0
2017-07-10,34,22.6,70.2,0.0
2017-07-11,32.4,22.4,76.9,0.2
2017-07-12,32.3,22.4,74.6,0.0
2017-07-13,33,21.2,75.9,0.0
2017-07-14,34.2,21.6,74.2,0.0
2017-07-15,34.6,23.2,78.8,0.0
2017-07-16,34.6,24,77.7,0.0
2017-07-17,32.2,23.2,75.6,0.0
2017-07-18,27.4,22.8,87.9,1.6
2017-07-19,28,16,69.1,0.0
2017-07-20,30.8,17,70.4,0.0
2017-07-21,32,20,69.0,0.0
2017-07-22,31.8,20.6,70.4,0.0
2017-07-23,33,22.8,71.5,3.3
2017-07-24,33,22.2,76.9,0.9
2017-07-25,33.6,22,79.0,6.2
2017-07-26,32.4,22,82.9,0.3
2017-07-27,32.6,22.4,83.7,8.8
2017-07-28,30.8,23,86.7,0.0
2017-07-29,31.2,22.4,86.2,0.0
2017-07-30,33.4,23,85.0,0.0
2017-07-31,33.8,21.8,76.9,0.0
