Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2017-04-01,33.6,22.4,81.3,19.4
2017-04-02,28.2,22,94.7,2.2
2017-04-03,32.8,22.8,86.6,0.0
2017-04-04,33.8,23,80.8,5.5
2017-04-05,33.8,23.6,85.2,3.9
2017-04-06,32,23.6,88.2,0.6
2017-04-07,29.6,23,88.9,2.8
2017-04-08,33.4,23,89.2,0.0
2017-04-09,33.2,24,76.8,1.8
2017-04-10,28.8,22.8,88.4,0.0
2017-04-11,33,23,77.8,0.3
2017-04-12,28.8,22.8,94.7,19.4
2017-04-13,27,21.8,95.7,34.2
2017-04-14,32.8,22,85.5,8.4
2017-04-15,32.4,21.8,86.4,3.7
2017-04-16,32.4,22,83.0,0.3
2017-04-17,32.8,22.8,81.8,13.3
2017-04-18,32.2,22.6,89.1,0.1
2017-04-19,32.4,23,86.4,27.6
2017-04-20,30,22.8,91.4,0.0
2017-04-21,34.2,23,83.2,0.0
2017-04-22,33.4,23.6,80.9,0.0
2017-04-23,33.8,24,77.5,0.1
2017-04-24,33,23.6,82.7,0.4
2017-04-25,34.6,23.6,90.2,12.8
2017-04-26,34.6,23.8,76.7,13.2
2017-04-27,31.8,22.6,82.7,0.0
2017-04-28,33,22.4,80.5,18.5
2017-04-29,32.8,22.2,83.5,0.0
2017-04-30,30.4,22.4,84.6,1.4
