Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2022-02-01,34.8,23,77.0,0.0
2022-02-02,28.8,23.2,90.9,54.7
2022-02-03,27.8,22,91.7,22.3
2022-02-04,27.2,21.8,90.2,2.8
2022-02-05,31.2,22.4,83.2,0.0
2022-02-06,33.2,23,81.1,19.7
2022-02-07,28,23.2,90.3,14.1
2022-02-08,31.2,23.6,85.3,35.3
2022-02-09,31.8,23,86.0,0.0
2022-02-10,32.4,23.4,79.9,0.0
2022-02-11,34.2,24,79.0,0.0
2022-02-12,33.8,23.6,80.4,10.5
2022-02-13,28.2,23.2,92.2,1.2
2022-02-14,32.4,22.8,84.7,15.4
2022-02-15,34.2,23,78.6,0.0
2022-02-16,26.2,22.6,91.5,54.1
2022-02-17,31.6,22.2,87.9,0.0
2022-02-18,33.8,23,80.0,6.6
2022-02-19,33.6,23.2,86.0,2.7
2022-02-20,33.8,23,78.1,0.0
2022-02-21,32.2,23.4,85.4,57.9
2022-02-22,25.8,23.2,94.6,3.2
2022-02-23,31.4,22.4,81.0,20.2
2022-02-24,32.8,22.2,80.3,23.0
2022-02-25,S/D,23,S/D,S/D
2022-02-26,31.6,23.4,81.1,46.8
2022-02-27,29.8,22.6,88.0,13.1
2022-02-28,32.2,22.2,85.8,0.0
