Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2019-12-01,34.4,23.6,81.1,0.0
2019-12-02,28.8,23.2,92.1,27.3
2019-12-03,33.2,22.6,83.3,0.0
2019-12-04,32,23.6,88.6,0.0
2019-12-05,32.8,23.4,85.5,11.0
2019-12-06,30.2,23.2,89.5,31.3
2019-12-07,31.8,22.8,81.4,0.0
2019-12-08,32.4,23.4,85.2,0.0
2019-12-09,32.8,23.8,85.4,0.0
2019-12-10,29.8,23.4,86.5,24.8
2019-12-11,32.4,22.6,81.8,0.0
2019-12-12,33.6,23.8,83.0,0.0
2019-12-13,33,23.6,87.5,4.1
2019-12-14,32,22.4,81.8,63.4
2019-12-15,27.4,21.8,96.7,5.8
2019-12-16,31.8,22.8,83.4,0.0
2019-12-17,33.6,23.6,79.8,3.6
2019-12-18,32.8,23.4,82.4,6.8
2019-12-19,31.2,23.8,92.1,2.2
2019-12-20,30.6,23.6,88.8,2.7
2019-12-21,29,23.4,88.9,8.2
2019-12-22,32.4,23.8,87.0,72.7
2019-12-23,31.6,23,88.2,52.1
2019-12-24,27.4,22.8,92.2,4.4
2019-12-25,32.4,23.4,78.6,0.0
2019-12-26,33.8,23.6,78.7,1.6
2019-12-27,34,23.8,82.8,4.3
2019-12-28,32.8,23.4,83.8,22.6
2019-12-29,29.2,23,91.6,1.7
2019-12-30,31.7,23.4,84.6,0.0
2019-12-31,30.8,24,84.6,13.1
2020-01-01,32.2,24.4,86.7,2.9
