Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2018-08-01,27.8,22.2,90.1,0.0
2018-08-02,31.8,21.8,82.7,0.0
2018-08-03,30.8,22.6,81.1,3.1
2018-08-04,31.2,21.4,83.0,0.0
2018-08-05,32.6,23.2,78.1,5.8
2018-08-06,30.6,22.2,85.7,2.4
2018-08-07,26.6,21,90.0,0.0
2018-08-08,30.6,20.4,83.5,0.0
2018-08-09,31.8,21.8,87.6,39.8
2018-08-10,30.6,21.4,85.2,0.0
2018-08-11,29.6,21.8,83.1,0.0
2018-08-12,31.6,22,86.3,0.0
2018-08-13,32.8,23.2,80.6,0.0
2018-08-14,33.2,23,83.9,14.6
2018-08-15,28.4,22.2,90.9,10.7
2018-08-16,29.4,22.8,92.9,8.2
2018-08-17,31.8,21.8,86.4,0.0
2018-08-18,33.6,22.2,81.7,0.0
2018-08-19,34.2,22.8,76.5,1.9
2018-08-20,31.8,22.4,78.8,0.0
2018-08-21,28.2,22.6,90.6,30.2
2018-08-22,24.4,19.8,89.6,0.0
2018-08-23,32.4,20.6,82.8,0.0
2018-08-24,33.2,22.8,81.3,1.3
2018-08-25,32.8,22.2,83.3,0.0
2018-08-26,31.8,23.2,82.2,0.0
2018-08-27,28.6,20,79.3,0.0
2018-08-28,31.2,19.8,79.5,0.0
2018-08-29,32.2,21.6,83.3,9.9
2018-08-30,31,23.4,85.2,1.6
2018-08-31,34.2,23,77.7,0.0
