Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2025-06-01,30.4,21.4,92.3,0.0
2025-06-02,31.2,22.6,90.2,0.6
2025-06-03,29.8,23.2,91.9,S/D
2025-06-04,30.2,S/D,S/D,31.3
2025-06-05,32.2,23,93.1,10.3
2025-06-06,30.6,23.2,90.7,0.0
2025-06-07,31.4,22.8,92.4,0.0
2025-06-08,32.4,23.6,87.5,1.2
2025-06-09,32.8,23.2,85.0,2.3
2025-06-10,33.2,23.8,83.0,0.0
2025-06-11,30.6,23.4,92.9,0.0
2025-06-12,27.2,23,93.7,0.0
2025-06-13,30.4,22.2,91.7,0.0
2025-06-14,33.4,22.8,86.0,0.0
2025-06-15,30.8,23.2,88.9,21.4
2025-06-16,27.4,23.8,95.3,24.2
2025-06-17,31.2,22.4,92.5,0.0
2025-06-18,30.2,23.2,92.3,5.7
2025-06-19,32.8,23.4,89.9,0.0
2025-06-20,33.2,24.2,90.2,0.0
2025-06-21,31.6,23.8,87.9,0.0
2025-06-22,29.8,24,90.5,0.0
2025-06-23,33.2,24.6,82.0,0.0
2025-06-24,33.6,24.2,83.5,1.9
2025-06-25,29.8,23.8,91.9,24.2
2025-06-26,30,23,90.5,6.6
2025-06-27,32.2,23.2,86.7,0.0
2025-06-28,32.6,23.8,91.2,22.2
2025-06-29,30.8,24.2,93.4,14.3
2025-06-30,32.2,23.4,87.6,3.0
