Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2018-04-01,31.4,20.8,84.6,0.7
2018-04-02,34.4,23.6,78.6,84.2
2018-04-03,27.4,22.8,92.4,61.1
2018-04-04,31.8,22.2,85.5,0.0
2018-04-05,32.2,23.2,83.1,0.0
2018-04-06,29.6,24,89.3,7.7
2018-04-07,27.4,23.4,94.2,3.3
2018-04-08,32.2,23.2,80.7,44.4
2018-04-09,30.4,21.8,83.2,0.0
2018-04-10,33.4,23.2,80.7,0.0
2018-04-11,32.8,23.8,81.3,5.4
2018-04-12,32.2,23.6,85.6,0.0
2018-04-13,32.4,23.2,82.3,0.0
2018-04-14,27.1,22.6,89.0,72.9
2018-04-15,31,22.8,87.9,2.5
2018-04-16,30.8,22.4,86.3,18.2
2018-04-17,30,23.2,83.9,39.7
2018-04-18,31.2,23.6,85.0,70.6
2018-04-19,30.8,22.8,87.7,0.0
2018-04-20,27.2,23.2,94.5,31.2
2018-04-21,31.2,21.8,87.4,15.8
2018-04-22,30.2,23.4,87.5,0.0
2018-04-23,33.2,23.6,82.5,3.4
2018-04-24,31.8,23.2,84.9,0.0
2018-04-25,30.8,23.4,92.5,5.8
2018-04-26,31.2,21.4,92.0,3.5
2018-04-27,32.2,21.8,83.5,7.3
2018-04-28,32,23.2,83.8,2.5
2018-04-29,32.8,23.4,83.0,44.3
2018-04-30,29.2,23,86.5,0.0
