Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2024-12-01,35,23.8,77.5,0.0
2024-12-02,34.2,23.6,78.3,0.0
2024-12-03,36.4,23.2,80.4,0.0
2024-12-04,33.8,23,82.2,13.9
2024-12-05,32.2,22.8,87.7,0.0
2024-12-06,33.4,23,84.7,25.4
2024-12-07,33.2,23.6,81.9,0.5
2024-12-08,30.6,23.2,86.6,5.1
2024-12-09,31.4,23,85.7,47.8
2024-12-10,31.4,23.4,87.0,7.2
2024-12-11,33.4,23.8,83.3,0.0
2024-12-12,30.4,23,92.0,1.6
2024-12-13,31.8,23.4,82.5,0.0
2024-12-14,35,23.8,81.1,0.0
2024-12-15,33.4,23.2,90.9,28.6
2024-12-16,27.2,23,89.0,15.5
2024-12-17,32.4,22.6,89.7,24.4
2024-12-18,31.6,23,91.5,5.3
2024-12-19,27.6,23.2,92.3,13.3
2024-12-20,32,22.8,91.9,4.5
2024-12-21,33.6,23.4,82.9,28.7
2024-12-22,26.6,23.8,92.6,20.6
2024-12-23,32,23.2,88.0,0.0
2024-12-24,32.2,22.8,85.9,3.7
2024-12-25,33.2,23,87.1,0.0
2024-12-26,27.8,23.2,93.7,0.0
2024-12-27,32.4,22.6,84.7,0.0
2024-12-28,31.4,23.4,86.6,0.0
2024-12-29,31.2,23,90.5,0.0
2024-12-30,33,22.8,82.4,2.8
2024-12-31,31,22.4,90.0,9.1
