Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2021-05-01,29,21.4,89.6,0.9
2021-05-02,31.2,22.8,88.7,0.0
2021-05-03,30.8,22.4,85.7,0.0
2021-05-04,33.2,23,81.4,0.0
2021-05-05,33.8,24.2,81.5,82.9
2021-05-06,29.2,22.8,92.6,1.3
2021-05-07,31.4,22.8,88.9,97.3
2021-05-08,26.8,20.8,89.8,0.0
2021-05-09,26.2,20.8,91.4,0.0
2021-05-10,28.8,21.6,90.7,2.1
2021-05-11,30,23.4,91.4,16.8
2021-05-12,31.2,23,86.2,1.2
2021-05-13,30.8,23.6,86.5,11.4
2021-05-14,30.4,23.2,88.6,0.0
2021-05-15,29.8,23,91.3,1.2
2021-05-16,30.6,23.8,90.1,10.9
2021-05-17,29.2,22.6,92.0,1.2
2021-05-18,30.2,23.6,89.1,0.0
2021-05-19,31.2,23.2,86.4,0.0
2021-05-20,33,23.8,80.9,1.2
2021-05-21,33.2,23.4,81.0,0.0
2021-05-22,30.2,23.2,93.2,1.6
2021-05-23,33.2,23.4,83.6,0.0
2021-05-24,31.2,23.8,90.3,7.5
2021-05-25,27.4,23.6,87.7,0.0
2021-05-26,28.2,22,86.4,0.7
2021-05-27,32.4,23.2,86.0,0.0
2021-05-28,32.2,23.6,82.4,0.0
2021-05-29,33.8,23.8,79.6,0.0
2021-05-30,33.6,23.4,85.7,12.2
2021-05-31,31.4,23.6,86.8,29.9
