Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2021-07-01,26.4,16.8,84.3,0.0
2021-07-02,29.2,18.6,89.1,0.0
2021-07-03,29.8,19.4,83.9,0.0
2021-07-04,32.2,21,78.7,0.0
2021-07-05,30.4,22.6,87.0,21.7
2021-07-06,30.2,22.8,83.5,10.1
2021-07-07,30.8,23,85.8,3.5
2021-07-08,30.2,22.6,90.0,5.9
2021-07-09,31.4,22.8,85.6,4.0
2021-07-10,31.4,23,86.3,0.0
2021-07-11,28.8,23.4,87.8,3.6
2021-07-12,31.2,22.6,83.0,5.8
2021-07-13,31,22.4,85.1,13.5
2021-07-14,29.8,23,92.8,35.1
2021-07-15,31.6,22.6,86.8,0.0
2021-07-16,31.4,22,85.2,1.5
2021-07-17,29.2,22.8,90.1,4.3
2021-07-18,31.6,22.4,87.2,17.5
2021-07-19,27.2,22.6,92.7,1.4
2021-07-20,29.8,21,84.5,0.0
2021-07-21,31,21.8,85.9,0.0
2021-07-22,32.4,22.4,74.4,0.0
2021-07-23,32.2,21.8,77.9,0.0
2021-07-24,31.6,23.2,86.1,16.5
2021-07-25,31.4,23.2,88.3,0.0
2021-07-26,31,22.6,87.3,0.0
2021-07-27,31.6,22.8,83.5,0.0
2021-07-28,32.2,23,85.4,0.0
2021-07-29,25,20.8,86.3,0.0
2021-07-30,27.2,17.8,79.2,0.0
2021-07-31,26.4,18.2,82.3,0.0
