FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2017-10-01,33.2,22.2,81.5,2.2
2017-10-02,35.4,23.8,77.1,0.0
2017-10-03,34.4,24.4,78.2,92.2
2017-10-04,28.2,22.6,88.9,0.0
2017-10-05,31.6,23.4,87.0,2.5
2017-10-06,33,22,83.3,90.6
